URL,Page type,Lifecycle,Indexability,Sitemap,GSC impressions,GSC clicks,Position,Quality score,Evidence level,Internal links,Freshness,Lane,Semantic risk,Primary issue,Recommended action,Promotion readiness,Previous lifecycle,Previous quality score,Previous promotion readiness,Delta status
/software/capsule/,software,,likely-indexable,see sitemap reconcile,431,0,52.007354988399065,95,,56,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT,IMPROVE_INTRO,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/categories/ai/,categories,,likely-indexable,see sitemap reconcile,416,0,57.53086538461538,,,202,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK,OPTIMIZE_TITLE,not_ready,,,not_ready,unchanged_stale_gsc
/software/sanebox/,software,,likely-indexable,see sitemap reconcile,393,0,53.23,95,,28,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/for/freelancers/,other,,likely-indexable,see sitemap reconcile,366,0,84.4,,,2,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|WEAK_INTERNAL_LINKS|POSSIBLE_INTENT_OVERLAP,OPTIMIZE_TITLE,not_ready,,,not_ready,unchanged_stale_gsc
/software/closely/,software,,likely-indexable,see sitemap reconcile,360,0,36.26,95,,30,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT|POOR_CTR,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/navan/,software,,likely-indexable,see sitemap reconcile,353,0,54.41,95,,22,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/kaspr/,software,,likely-indexable,see sitemap reconcile,342,0,60.06,95,,16,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/industries/investor-relations/,industries,,likely-indexable,see sitemap reconcile,335,0,90.67,91,,1,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT|LOW_INBOUND_LINKS,IMPROVE_INTRO,not_ready,,91,not_ready,unchanged_stale_gsc
/software/dynamics-365/,software,,likely-indexable,see sitemap reconcile,313,0,76.2817571884984,95,,50,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT,IMPROVE_INTRO,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/nimble/,software,,likely-indexable,see sitemap reconcile,302,0,65.10516556291391,95,,44,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/industries/music/,industries,,likely-indexable,see sitemap reconcile,288,0,71.05538194444446,91,,1,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT|LOW_INBOUND_LINKS,OPTIMIZE_TITLE,not_ready,,91,not_ready,unchanged_stale_gsc
/software/fastmail/,software,,likely-indexable,see sitemap reconcile,284,0,41.25,95,,30,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/industries/engineering/,industries,,likely-indexable,see sitemap reconcile,278,0,85.34,91,,1,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT|LOW_INBOUND_LINKS,OPTIMIZE_TITLE,not_ready,,91,not_ready,unchanged_stale_gsc
/use-cases/prospecting/,use-cases,,likely-indexable,see sitemap reconcile,276,0,75.18,,,2,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK,OPTIMIZE_TITLE,not_ready,,,not_ready,unchanged_stale_gsc
/software/nicejob/,software,,likely-indexable,see sitemap reconcile,265,0,57.03,95,,9,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/salesforce/,software,,likely-indexable,see sitemap reconcile,264,0,80.09,95,,105,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/diginius/,software,,likely-indexable,see sitemap reconcile,258,0,34.34,90,,9,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT|POOR_CTR,MANUAL_REVIEW,not_ready,,90,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/use-cases/analytics/,use-cases,,likely-indexable,see sitemap reconcile,249,0,86.81,,,3,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|WEAK_INTERNAL_LINKS,OPTIMIZE_TITLE,not_ready,,,not_ready,unchanged_stale_gsc
/compare/salesforce-vs-siebel/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,231,0,69.55,89,,8,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,IMPROVE_INTRO,not_ready,INDEXABLE,88,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/industries/financial-services/,industries,,likely-indexable,see sitemap reconcile,215,0,86.11046511627907,91,,1,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT|LOW_INBOUND_LINKS,IMPROVE_INTRO,not_ready,,91,not_ready,unchanged_stale_gsc
/compare/,comparisons,,likely-indexable,see sitemap reconcile,208,0,77.76557692307692,,,2131,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK,OPTIMIZE_TITLE,not_ready,,,not_ready,unchanged_stale_gsc
/compare/pipedrive-vs-salesforce/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,194,0,63.75,89,,8,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,INDEXABLE,88,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/freshsales/,software,,likely-indexable,see sitemap reconcile,193,0,64.78424870466321,95,,61,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,OPTIMIZE_TITLE,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/zendesk/,software,,likely-indexable,see sitemap reconcile,182,0,66.85,95,,45,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT,IMPROVE_INTRO,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/lusha/,software,,likely-indexable,see sitemap reconcile,182,1,54.49,95,,59,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/industries/web-design/,industries,,likely-indexable,see sitemap reconcile,170,0,87.95,91,,1,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT|LOW_INBOUND_LINKS|POSSIBLE_INTENT_OVERLAP,OPTIMIZE_TITLE,not_ready,,91,not_ready,unchanged_stale_gsc
/use-cases/lead-management/,use-cases,,likely-indexable,see sitemap reconcile,161,0,76.39,90,,2,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,OPTIMIZE_TITLE,not_ready,,90,not_ready,unchanged_stale_gsc
/software/mailchimp/,software,,likely-indexable,see sitemap reconcile,160,0,62.56962500000001,95,,94,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,OPTIMIZE_TITLE,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/compare/pega-vs-salesforce/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,155,0,58.51,89,,14,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,INDEXABLE,88,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/compare/hubspot-vs-pipedrive/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,150,0,67.5688,89,,10,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,INDEXABLE,88,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/software/agile-crm/,software,,likely-indexable,see sitemap reconcile,149,0,71.61,95,,80,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,OPTIMIZE_TITLE,not_ready,,95,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/categories/ecommerce/,categories,,likely-indexable,see sitemap reconcile,144,0,39.17,,,201,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|POOR_CTR,OPTIMIZE_TITLE,not_ready,,,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/compare/insightly-vs-salesforce/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,142,0,54.76,89,,9,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,INDEXABLE,88,not_ready,content_improved_growth_batch
/software/close/,software,,likely-indexable,see sitemap reconcile,137,0,58.77,95,,56,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,OPTIMIZE_TITLE,not_ready,,95,not_ready,unchanged_stale_gsc
/compare/salesforce-vs-sugarcrm/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,136,0,69.07264705882353,89,,13,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,OPTIMIZE_TITLE,not_ready,INDEXABLE,88,not_ready,content_improved_growth_batch
/software/krispcall/,software,,likely-indexable,see sitemap reconcile,132,2,51.21,95,,15,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,MANUAL_REVIEW,not_ready,,95,not_ready,unchanged_stale_gsc
/industries/retail-ecommerce/,industries,,likely-indexable,see sitemap reconcile,113,0,80.98,91,,1,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT|LOW_INBOUND_LINKS,IMPROVE_INTRO,not_ready,,91,not_ready,unchanged_stale_gsc
/guides/what-is-crm/,guides,INDEXABLE,likely-indexable,see sitemap reconcile,110,0,72.35809090909092,89,,44,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,IMPROVE_INTRO,not_ready,INDEXABLE,94,not_ready,in_growth_batch_no_material_change
/software/netsuite/,software,,likely-indexable,see sitemap reconcile,94,0,65.72,95,,43,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT,IMPROVE_INTRO,not_ready,,95,not_ready,unchanged_stale_gsc
/compare/hubspot-vs-insightly/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,87,0,67.62,89,,13,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,INDEXABLE,88,not_ready,content_improved_growth_batch
/compare/salesforce-vs-sap/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,84,0,84.95,89,,13,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,IMPROVE_INTRO,not_ready,INDEXABLE,88,not_ready,content_improved_growth_batch
/compare/act-vs-salesforce/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,71,0,74.89,89,,42,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,OPTIMIZE_TITLE,not_ready,INDEXABLE,88,not_ready,content_improved_growth_batch
/industries/security-companies/,industries,,likely-indexable,see sitemap reconcile,65,0,89.18,91,,1,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT|LOW_INBOUND_LINKS,IMPROVE_INTRO,not_ready,,91,not_ready,unchanged_stale_gsc
/use-cases/field-sales/,use-cases,,likely-indexable,see sitemap reconcile,63,0,81.67,90,,4,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|THIN_CONTENT,OPTIMIZE_TITLE,not_ready,,90,not_ready,unchanged_stale_gsc
/compare/monday-sales-crm-vs-salesforce/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,59,0,66.07,89,,8,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,INDEXABLE,88,not_ready,content_improved_growth_batch
/software/pipedrive/,software,,likely-indexable,see sitemap reconcile,53,0,72.17,95,,97,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|POSSIBLE_INTENT_OVERLAP,MANUAL_REVIEW,not_ready,,95,not_ready,unchanged_stale_gsc
/compare/marketo-vs-salesforce/,comparisons,INDEXABLE,likely-indexable,see sitemap reconcile,49,0,77.16,89,,2,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK|PRICING_MISSING|NO_SCREENSHOTS|THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,OPTIMIZE_TITLE,not_ready,INDEXABLE,88,not_ready,content_improved_growth_batch
/guides/,guides,,likely-indexable,see sitemap reconcile,48,0,41.665,,,428,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,TITLE_WEAK,OPTIMIZE_TITLE,not_ready,,,not_ready,unchanged_stale_gsc
/software/monday-sales-crm/,software,,likely-indexable,see sitemap reconcile,48,0,69.07937500000001,95,,50,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,THIN_CONTENT|POSSIBLE_INTENT_OVERLAP,IMPROVE_INTRO,not_ready,,95,not_ready,unchanged_stale_gsc
/software/miocommerce/,software,,likely-indexable,see sitemap reconcile,45,0,28.49,93,,6,GSC through 2026-08-13 STALE identical to R3,indexed_improvement,UNKNOWN_NO_DIRECT_GSC,NO_SCREENSHOTS|THIN_CONTENT|POOR_CTR,OPTIMIZE_TITLE,not_ready,,93,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/guides/zoho-crm-setup/,guide,,batch-selected,see sitemap reconcile,44,0,,75,,5,GSC through 2026-08-13 STALE identical to R3,A,,Already indexable,continue_improve,blocked,,75,not_ready,content_improved_growth_batch
/guides/is-kit-worth-it/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,,not_ready,promoted_in_growth_batch
/guides/is-aweber-worth-it/,guide,,batch-selected,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,Quality gates satisfied — link graph incomplete before promote;Need ≥2 meaningful inbound (have 1),continue_improve,blocked,,,not_ready,content_improved_growth_batch
/guides/is-bouncer-worth-it/,guide,,batch-selected,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,Quality gates satisfied — link graph incomplete before promote;Need ≥2 meaningful inbound (have 1),continue_improve,blocked,,,not_ready,content_improved_growth_batch
/guides/is-inboxally-worth-it/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,,not_ready,promoted_in_growth_batch
/guides/accelerated-growth-studio-plans/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,95,not_ready,promoted_in_growth_batch
/guides/is-accelerated-growth-studio-worth-it/,guide,,batch-selected,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,Quality gates satisfied — link graph incomplete before promote;Need ≥2 meaningful inbound (have 1),continue_improve,blocked,,,not_ready,content_improved_growth_batch
/guides/evolve-plans/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,95,not_ready,promoted_in_growth_batch
/guides/is-evolve-worth-it/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,,not_ready,promoted_in_growth_batch
/guides/lucrovox-plans/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,95,not_ready,promoted_in_growth_batch
/guides/is-lucrovox-worth-it/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,,not_ready,promoted_in_growth_batch
/guides/rippling-plans/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,91,not_ready,promoted_in_growth_batch
